"date","total_amount_usd","total_amount_usd_diff","part_of_usd","part_of_usd_diff","ppi","ppi_diff","inflation","inflation_diff","avg_sal_uah","avg_sal_uah_diff","ipi","ipi_diff","fx_reserves","fx_reserves_diff","agro_ppi","agro_ppi_diff","gdp_pers_uah","gdp_pers_uah_diff","gdp_pers_usd","gdp_pers_usd_diff","unemployment","unemployment_diff","bop","bop_diff","rsi","rsi_diff","fdi","fdi_diff","gov_budg","gov_budg_diff","int_trade","int_trade_diff","state_debt_uah","state_debt_uah_diff","state_debt_usd","state_debt_usd_diff","exrate","ex_rate_diff"
"10.04.2012","799.38","-47.33","555.74","-231.38","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.985","-0.0024999999999995"
"11.04.2012","795.18","-4.2","620.46","64.72","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.985","0"
"12.04.2012","719.92","-75.26","533.57","-86.89","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.985","0"
"13.04.2012","873.12","153.2","679.44","145.87","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.985","0"
"14.04.2012","873.12","0","679.44","0","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.985","0"
"15.04.2012","873.12","0","679.44","0","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.985","0"
"16.04.2012","873.12","0","679.44","0","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.985","0"
"17.04.2012","712.89","-160.23","581.22","-98.22","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.985","0"
"18.04.2012","697.56","-15.33","551.41","-29.81","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.985","0"
"19.04.2012","715.04","17.48","535.28","-16.13","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.985","0"
"20.04.2012","591.68","-123.36","446.83","-88.45","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9857","0.00069999999999926"
"21.04.2012","591.68","0","446.83","0","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9857","0"
"22.04.2012","591.68","0","446.83","0","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9857","0"
"23.04.2012","699.12","107.44","569.23","122.4","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9857","0"
"24.04.2012","782.43","83.31","620.34","51.11","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9877","0.0020000000000007"
"25.04.2012","800.57","18.14","565.82","-54.52","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9877","0"
"26.04.2012","974.19","173.62","714.71","148.89","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9877","0"
"27.04.2012","1228.48","254.29","968.63","253.92","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9877","0"
"28.04.2012","153.57","-1074.91","123","-845.63","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9899","0.0021999999999993"
"29.04.2012","153.57","0","123","0","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9899","0"
"30.04.2012","153.57","0","123","0","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9899","0"
"01.05.2012","153.57","0","123","0","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9899","0"
"02.05.2012","153.57","0","123","0","103.7","2.6","100","-0.3","2942","19","95.6","-14.5","31660.56","532.59","95.5","-16.3","28813","0","3570","0","8.6","0","-569","1963","100.5","-3.6","2012","389","-4519.6","-5498.1","-6748","0","473121.62","0","59215.7","0","7.9899","0"
"03.05.2012","919.35","765.78","713.76","590.76","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9899","0"
"04.05.2012","741.18","-178.17","593.89","-119.87","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9899","0"
"05.05.2012","741.18","0","593.89","0","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9899","0"
"06.05.2012","741.18","0","593.89","0","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9899","0"
"07.05.2012","1101.43","360.25","618.36","24.47","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9899","0"
"08.05.2012","636.09","-465.34","494.06","-124.3","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9887","-0.0011999999999999"
"09.05.2012","636.09","0","494.06","0","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9887","0"
"10.05.2012","778.58","142.49","533.36","39.3","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9889","0.00020000000000042"
"11.05.2012","662.47","-116.11","435.27","-98.09","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.99","0.0011000000000001"
"12.05.2012","662.47","0","435.27","0","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.99","0"
"13.05.2012","662.47","0","435.27","0","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.99","0"
"14.05.2012","725.66","63.19","577.76","142.49","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.99","0"
"15.05.2012","811.57","85.91","582.62","4.86","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.99","0"
"16.05.2012","854.59","43.02","568.24","-14.38","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.99","0"
"17.05.2012","989.63","135.04","811.52","243.28","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.99","0"
"18.05.2012","940.36","-49.27","752.85","-58.67","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.991","0.00099999999999945"
"19.05.2012","940.36","0","752.85","0","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.991","0"
"20.05.2012","940.36","0","752.85","0","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.991","0"
"21.05.2012","817.85","-122.51","645.72","-107.13","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9915","0.00050000000000061"
"22.05.2012","861.15","43.3","663.02","17.3","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9915","0"
"23.05.2012","1320.7","459.55","1011.95","348.93","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9925","0.00099999999999945"
"24.05.2012","1066.59","-254.11","803.68","-208.27","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9925","0"
"25.05.2012","1147.3","80.71","910.89","107.21","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9925","0"
"26.05.2012","1147.3","0","910.89","0","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9925","0"
"27.05.2012","1147.3","0","910.89","0","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9925","0"
"28.05.2012","211.09","-936.21","80.65","-830.24","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9925","0"
"29.05.2012","1289.28","1078.19","1072.83","992.18","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9925","0"
"30.05.2012","829.09","-460.19","626.62","-446.21","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9925","0"
"31.05.2012","986.52","157.43","825.25","198.63","100.2","-3.5","99.7","-0.3","3015","73","102","6.4","30758.86","-901.7","95.5","0","28813","0","3570","0","8.6","0","-569","1963","102.8","2.3","2012","389","-3657.8","861.8","-6748","0","481535.84","8414.22","60248.46","1032.76","7.9925","0"
"01.06.2012","1171.36","184.84","965.33","140.08","100.7","0.5","99.7","0","3109","94","97.9","-4.1","29317.96","-1440.9","95.5","0","28813","0","3570","0","8.6","0","-550","19","103.4","0.60000000000001","1270","-742","-6707.4","-3049.6","-6748","0","481535.84","0","60248.46","0","7.9925","0"
"02.06.2012","1171.36","0","965.33","0","100.7","0.5","99.7","0","3109","94","97.9","-4.1","29317.96","-1440.9","95.5","0","28813","0","3570","0","8.6","0","-550","19","103.4","0.60000000000001","1270","-742","-6707.4","-3049.6","-6748","0","481535.84","0","60248.46","0","7.9925","0"
"03.06.2012","1171.36","0","965.33","0","100.7","0.5","99.7","0","3109","94","97.9","-4.1","29317.96","-1440.9","95.5","0","28813","0","3570","0","8.6","0","-550","19","103.4","0.60000000000001","1270","-742","-6707.4","-3049.6","-6748","0","481535.84","0","60248.46","0","7.9925","0"
"04.06.2012","1171.36","0","965.33","0","100.7","0.5","99.7","0","3109","94","97.9","-4.1","29317.96","-1440.9","95.5","0","28813","0","3570","0","8.6","0","-550","19","103.4","0.60000000000001","1270","-742","-6707.4","-3049.6","-6748","0","481535.84","0","60248.46","0","7.9925","0"
"05.06.2012","1042.65","-128.71","872.91","-92.42","100.7","0.5","99.7","0","3109","94","97.9","-4.1","29317.96","-1440.9","95.5","0","28813","0","3570","0","8.6","0","-550","19","103.4","0.60000000000001","1270","-742","-6707.4","-3049.6","-6748","0","481535.84","0","60248.46","0","7.9925","0"
"06.06.2012","970.36","-72.29","811.25","-61.66","100.7","0.5","99.7","0","3109","94","97.9","-4.1","29317.96","-1440.9","95.5","0","28813","0","3570","0","8.6","0","-550","19","103.4","0.60000000000001","1270","-742","-6707.4","-3049.6","-6748","0","481535.84","0","60248.46","0","7.9925","0"
"07.06.2012","961.19","-9.17","792.4","-18.85","100.7","0.5","99.7","0","3109","94","97.9","-4.1","29317.96","-1440.9","95.5","0","28813","0","3570","0","8.6","0","-550","19","103.4","0.60000000000001","1270","-742","-6707.4","-3049.6","-6748","0","481535.84","0","60248.46","0","7.9925","0"
"08.06.2012","737.71","-223.48","494.47","-297.93","100.7","0.5","99.7","0","3109","94","97.9","-4.1","29317.96","-1440.9","95.5","0","28813","0","3570","0","8.6","0","-550","19","103.4","0.60000000000001","1270","-742","-6707.4","-3049.6","-6748","0","481535.84","0","60248.46","0","7.9925","0"
